name,description,PCS/SET/DOZ,PRICE PER,,PRICE,PRICE ,UNIT,,,price,,,isHidden,shopId,categoryId
Kiddy Chair,( 1 * 20 pcs ),20,"  53,390 ","  9,610 ","  63,000 ","  3,150 ",PC,  0.15 ,"  9,450 ","72,450.00","  9,450 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Micky Baby Chair,( 1 * 30 pcs ),30,"  127,119 ","  22,881 ","  150,000 ","  5,000 ",PC,  0.15 ,"  22,500 ","172,500.00","  22,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Nursery chair ,( 1 * 30 pcs ),30,"  127,119 ","  22,881 ","  150,000 ","  5,000 ",PC,  0.15 ,"  22,500 ","172,500.00","  22,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Nursery chair -D/COLOUR,( 1 * 30 pcs ),30,"  127,119 ","  22,881 ","  150,000 ","  5,000 ",PC,  0.15 ,"  22,500 ","172,500.00","  22,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Pearl Baby Chair,( 1 * 30 pcs ),30,"  127,119 ","  22,881 ","  150,000 ","  5,000 ",PC,  0.15 ,"  22,500 ","172,500.00","  22,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
DESK  & CHAIR,( 1x1 set ),1,"  69,915 ","  12,585 ","  82,500 ","  82,500 ",SET,  0.15 ,"  12,375 ","94,875.00","  12,375 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chairs - Champion,( 1 * 25 pcs ),25,"  291,314 ","  52,436 ","  343,750 ","  13,750 ",PC,  0.15 ,"  51,563 ","395,312.50","  51,563 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chairs - Simba,( 1 * 25 pcs ),25,"  291,314 ","  52,436 ","  343,750 ","  13,750 ",PC,  0.15 ,"  51,563 ","395,312.50","  51,563 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Taifa Letu Chair,( 1 * 25 pcs ),25,"  291,314 ","  52,436 ","  343,750 ","  13,750 ",PC,  0.15 ,"  51,563 ","395,312.50","  51,563 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Café Gold Chair,( 1 * 1 pc ),1,"  27,966 ","  5,034 ","  33,000 ","  33,000 ",PC,  0.15 ,"  4,950 ","37,950.00","  4,950 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prominent Chair,( 1 * 20 pc ),20,"  372,881 ","  67,119 ","  440,000 ","  22,000 ",PC,  0.15 ,"  66,000 ","506,000.00","  66,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Impact Chair,( 1 * 20 pc ),20,"  372,881 ","  67,119 ","  440,000 ","  22,000 ",PC,  0.15 ,"  66,000 ","506,000.00","  66,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Sofa Cushion,( 1 * 25 pc ),25,"  338,983 ","  61,017 ","  400,000 ","  16,000 ",PC,  0.15 ,"  60,000 ","460,000.00","  60,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chairs-Sofa Moyo Big,( 1 * 25 pc ),25,"  360,169 ","  64,831 ","  425,000 ","  17,000 ",PC,  0.15 ,"  63,750 ","488,750.00","  63,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chair - Silver,( 1 * 6 pc ),6,"  167,797 ","  30,203 ","  198,000 ","  33,000 ",PC,  0.15 ,"  29,700 ","227,700.00","  29,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chair - Sofa Armless,( 1 * 20 pc ),20,"  228,814 ","  41,186 ","  270,000 ","  13,500 ",PC,  0.15 ,"  40,500 ","310,500.00","  40,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Bread Box,( 1 * 48 pcs ),48,"  52,881 ","  9,519 ","  62,400 ","  1,300 ",PC,  0.15 ,"  9,360 ","71,760.00","  9,360 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Butter Box,( 1 * 24 pcs ),24,"  28,475 ","  5,125 ","  33,600 ","  1,400 ",PC,  0.15 ,"  5,040 ","38,640.00","  5,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cake Keeper,( 1 * 7 sets ),7,"  23,432 ","  4,218 ","  27,650 ","  3,950 ",SET,  0.15 ,"  4,148 ","31,797.50","  4,148 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Checkers jar 1200ML,( 1 x 144pcs ),144,"  268,475 ","  48,325 "," 316,800 "," 2,200 ",PC,  0.15 ,"  47,520 ","364,320.00","  47,520 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Checkers jar 1500ML,( 1 x 144pcs ),144,"  329,492 ","  59,308 "," 388,800 "," 2,700 ",PC,  0.15 ,"  58,320 ","447,120.00","  58,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Checkers jar 2000ML,( 1 x 96pcs ),96,"  284,746 ","  51,254 "," 336,000 "," 3,500 ",PC,  0.15 ,"  50,400 ","386,400.00","  50,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Checkers jar 2500ML,( 1 x 72pcs ),72,"  244,068 ","  43,932 "," 288,000 "," 4,000 ",PC,  0.15 ,"  43,200 ","331,200.00","  43,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Checkers jar 650ML,( 1 X 216 PCS ),216,"  274,576 ","  49,424 "," 324,000 "," 1,500 ",PC,  0.15 ,"  48,600 ","372,600.00","  48,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Coloured Tivoli - 2pc set, (1 * 30 sets),30,"  38,136 ","  6,864 ","  45,000 ","  1,500 ",SET,  0.15 ,"  6,750 ","51,750.00","  6,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cook & Serve with steam lock,( 1 * 24 sets),24,"  46,780 ","  8,420 ","  55,200 ","  2,300 ",SET,  0.15 ,"  8,280 ","63,480.00","  8,280 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Fit & Fresh Plain 4pcs set,( 1 * 8 sets ),8,"  37,424 ","  6,736 ","  44,160 ","  5,520 ",SET,  0.15 ,"  6,624 ","50,784.00","  6,624 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Fit & Fresh Printed 4pcs set,( 1 * 8 sets ),8,"  46,780 ","  8,420 ","  55,200 ","  6,900 ",SET,  0.15 ,"  8,280 ","63,480.00","  8,280 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Food Box,( 1 * 24 pcs ),24,"  63,051 ","  11,349 ","  74,400 ","  3,100 ",PC,  0.15 ,"  11,160 ","85,560.00","  11,160 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
"Food cover 18"" (small)",( 1 * 12 pcs ),12,"  22,881 ","  4,119 ","  27,000 ","  2,250 ",PC,  0.15 ,"  4,050 ","31,050.00","  4,050 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
"Food cover 20"" (big)",( 1 * 12 pcs ),12,"  33,051 ","  5,949 ","  39,000 ","  3,250 ",PC,  0.15 ,"  5,850 ","44,850.00","  5,850 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Food Fresh 222 ( Round ),( 1 * 48 pcs ),48,"  46,780 ","  8,420 ","  55,200 ","  1,150 ",PC,  0.15 ,"  8,280 ","63,480.00","  8,280 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Food Fresh 5pcs set,(1 * 12 sets),12,"  81,864 ","  14,736 ","  96,600 ","  8,050 ",SET,  0.15 ,"  14,490 ","111,090.00","  14,490 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Food Fresh 3pcs set (Colour),(1 * 30 sets),30,"  88,983 ","  16,017 ","  105,000 ","  3,500 ",SET,  0.15 ,"  15,750 ","120,750.00","  15,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Glory Container - Big, ( 1 * 14 set ),14,"  86,610 ","  15,590 ","  102,200 ","  7,300 ",SET,  0.15 ,"  15,330 ","117,530.00","  15,330 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Glory Container - small, ( 1 * 20 set ),20,"  67,797 ","  12,203 ","  80,000 ","  4,000 ",SET,  0.15 ,"  12,000 ","92,000.00","  12,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
HOW TO - 3pcs set,( 1 * 12 sets ),12,"  35,085 ","  6,315 ","  41,400 ","  3,450 ",SET,  0.15 ,"  6,210 ","47,610.00","  6,210 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 1500ML - PLAIN,( 1 * 24 pcs ),24,"  22,373 ","  4,027 ","  26,400 ","  1,100 ",PC,  0.15 ,"  3,960 ","30,360.00","  3,960 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 1000ML - PLAIN,( 1 * 24 pcs ),24,"  18,305 ","  3,295 ","  21,600 ",  900 ,PC,  0.15 ,"  3,240 ","24,840.00","  3,240 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 1000ML - PRINTED,( 1 * 24 pcs ),24,"  19,322 ","  3,478 ","  22,800 ",  950 ,PC,  0.15 ,"  3,420 ","26,220.00","  3,420 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 500ML - PLAIN,( 1 * 24 pcs ),24,"  15,254 ","  2,746 ","  18,000 ",  750 ,PC,  0.15 ,"  2,700 ","20,700.00","  2,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 500ML - PRINTED,( 1 * 24 pcs ),24,"  16,271 ","  2,929 ","  19,200 ",  800 ,PC,  0.15 ,"  2,880 ","22,080.00","  2,880 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 750ML - PLAIN,( 1 * 24 pcs ),24,"  16,271 ","  2,929 ","  19,200 ",  800 ,PC,  0.15 ,"  2,880 ","22,080.00","  2,880 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jar 750ML - PRINTED,( 1 * 24 pcs ),24,"  18,305 ","  3,295 ","  21,600 ",  900 ,PC,  0.15 ,"  3,240 ","24,840.00","  3,240 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Keep Fresh,(1 * 18 sets),18,"  55,373 ","  9,967 ","  65,340 ","  3,630 ",SET,  0.15 ,"  9,801 ","75,141.00","  9,801 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Keep well 3pcs set,( 1 * 6 sets ) ,6,"  48,305 ","  8,695 ","  57,000 ","  9,500 ",SET,  0.15 ,"  8,550 ","65,550.00","  8,550 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
New Food Fresh 2,( 1 * 24 pcs ),24,"  23,390 ","  4,210 ","  27,600 ","  1,150 ",PC,  0.15 ,"  4,140 ","31,740.00","  4,140 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Food Fresh No.2,( 1 * 72 pcs ),72,"  73,220 ","  13,180 ","  86,400 ","  1,200 ",PC,  0.15 ,"  12,960 ","99,360.00","  12,960 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Nice Container 3 pcs set (250/400/650),(1*60 sets),60,"  88,983 ","  16,017 ","  105,000 ","  1,750 ",SET,  0.15 ,"  15,750 ","120,750.00","  15,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Nice Container 5 pcs set,(1*34 sets),34,"  99,407 ","  17,893 ","  117,300 ","  3,450 ",SET,  0.15 ,"  17,595 ","134,895.00","  17,595 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Oval container 3pc set,(1 * 60 sets),60,"  78,814 ","  14,186 ","  93,000 ","  1,550 ",SET,  0.15 ,"  13,950 ","106,950.00","  13,950 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Party container 3000,(1 * 36 pcs),36,"  36,610 ","  6,590 ","  43,200 ","  1,200 ",PC,  0.15 ,"  6,480 ","49,680.00","  6,480 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Party container 3000-Colour,(1 * 36 pcs),36,"  36,610 ","  6,590 ","  43,200 ","  1,200 ",PC,  0.15 ,"  6,480 ","49,680.00","  6,480 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Party container 450,( 1 * 96 pcs),96,"  44,746 ","  8,054 ","  52,800 ",  550 ,PC,  0.15 ,"  7,920 ","60,720.00","  7,920 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Party container 950,(1 * 72 pcs),72,"  42,712 ","  7,688 ","  50,400 ",  700 ,PC,  0.15 ,"  7,560 ","57,960.00","  7,560 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince Box 3 -Small,( 1 * 20 pcs ),20,"  65,254 ","  11,746 ","  77,000 ","  3,850 ",PC,  0.15 ,"  11,550 ","88,550.00","  11,550 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince Box 4 -Big,( 1 * 12 pcs ),12,"  55,932 ","  10,068 ","  66,000 ","  5,500 ",PC,  0.15 ,"  9,900 ","75,900.00","  9,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince container 1, (1 * 48 pcs),48,"  42,712 ","  7,688 ","  50,400 ","  1,050 ",PC,  0.15 ,"  7,560 ","57,960.00","  7,560 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince container set of 2 + lid,(1 * 40 sets),40,"  74,068 ","  13,332 ","  87,400 ","  2,185 ",SET,  0.15 ,"  13,110 ","100,510.00","  13,110 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince container set of 2 + lid,(1 * 40 sets),40,"  84,746 ","  15,254 ","  100,000 ","  2,500 ",SET,  0.15 ,"  15,000 ","115,000.00","  15,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rectangular container 12,( 1 * 96 pcs ),96,"  25,220 ","  4,540 ","  29,760 ",  310 ,PC,  0.15 ,"  4,464 ","34,224.00","  4,464 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rectangular container 24,( 1 * 32 pcs ),32,"  35,254 ","  6,346 ","  41,600 ","  1,300 ",PC,  0.15 ,"  6,240 ","47,840.00","  6,240 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round container 14,( 1 * 60 pcs ),60,"  26,441 ","  4,759 ","  31,200 ",  520 ,PC,  0.15 ,"  4,680 ","35,880.00","  4,680 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round container 8,( 1 * 96 pcs ),96,"  18,712 ","  3,368 ","  22,080 ",  230 ,PC,  0.15 ,"  3,312 ","25,392.00","  3,312 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rugby Container 2pc set (Plain), (1 * 24 sets),24,"  79,322 ","  14,278 ","  93,600 ","  3,900 ",SET,  0.15 ,"  14,040 ","107,640.00","  14,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rugby Container 2pc set (Printed), (1 * 24 sets),24,"  92,542 ","  16,658 ","  109,200 ","  4,550 ",SET,  0.15 ,"  16,380 ","125,580.00","  16,380 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rugby Container 3pc set (Plain), (1 * 24 sets),24,"  129,153 ","  23,247 ","  152,400 ","  6,350 ",SET,  0.15 ,"  22,860 ","175,260.00","  22,860 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rugby Container 3pc set (Printed), (1 * 24 sets),24,"  140,339 ","  25,261 ","  165,600 ","  6,900 ",SET,  0.15 ,"  24,840 ","190,440.00","  24,840 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Seal-O-Fresh Jar 1500ML ,( 1 X 144 PCS ),144,"  158,644 ","  28,556 "," 187,200 "," 1,300 ",PC,  0.15 ,"  28,080 ","215,280.00","  28,080 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Seal-O-Fresh Jar 2000ML ,( 1 X 96 PCS ),96,"  146,441 ","  26,359 "," 172,800 "," 1,800 ",PC,  0.15 ,"  25,920 ","198,720.00","  25,920 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Seal-O-Fresh Jar 3000ML ,( 1 X 54 PCS ),54,"  123,559 ","  22,241 "," 145,800 "," 2,700 ",PC,  0.15 ,"  21,870 ","167,670.00","  21,870 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square Container 11,( 1 * 75 pcs ),75,"  36,547 ","  6,578 ","  43,125 ",  575 ,PC,  0.15 ,"  6,469 ","49,593.75","  6,469 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square Container 6,(1 * 144pcs ),144,"  24,407 ","  4,393 ","  28,800 ",  200 ,PC,  0.15 ,"  4,320 ","33,120.00","  4,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Storage box - big,( 1 * 6 pcs ),6,"  119,492 ","  21,508 ","  141,000 ","  23,500 ",PC,  0.15 ,"  21,150 ","162,150.00","  21,150 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Storage box - Medium,( 1 * 12 pcs ),12,"  142,373 ","  25,627 ","  168,000 ","  14,000 ",PC,  0.15 ,"  25,200 ","193,200.00","  25,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Store Fresh                                                 15 Litres              10 Litres                 7 Litres                   5 Litres                  ( 4 pcs per set with lid )    , ( 1 * 6 sets ),6,"  58,220 ","  10,480 ","  68,700 ","  11,450 ",SET,  0.15 ,"  10,305 ","79,005.00","  10,305 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Store Fresh                                                20 Litres              15 Litres              10 Litres              7 Litres                   5 Litres                                                     ( 5 pcs per set with lid )    ,( 1 * 6 sets ),6,"  78,305 ","  14,095 ","  92,400 ","  15,400 ",SET,  0.15 ,"  13,860 ","106,260.00","  13,860 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Store Fresh :  Transperant                        10 Litres              7 Litres                   5 Litres                                                      ( 3 pcs per set with lid )    ,( 1 * 6 sets ),6,"  35,847 ","  6,453 ","  42,300 ","  7,050 ",SET,  0.15 ,"  6,345 ","48,645.00","  6,345 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Storewell 3pc set,( 1 * 6 sets ),6,"  65,593 ","  11,807 ","  77,400 ","  12,900 ",SET,  0.15 ,"  11,610 ","89,010.00","  11,610 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Super Six Tivoli 400 ML,(1*12pkts*6pcs),12,"  24,407 ","  4,393 ","  28,800 ","  2,400 ",PKT,  0.15 ,"  4,320 ","33,120.00","  4,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tivoli 10pc set with Lid      ,( 1 *24 sets ),24,"  81,356 ","  14,644 ","  96,000 ","  4,000 ",SET,  0.15 ,"  14,400 ","110,400.00","  14,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tivoli 10pc set with Lid(Colour),( 1 *24 sets ),24,"  86,441 ","  15,559 ","  102,000 ","  4,250 ",SET,  0.15 ,"  15,300 ","117,300.00","  15,300 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tivoli Ultra 6pc set with Lid        ,(1 * 48 sets),48,"  75,254 ","  13,546 ","  88,800 ","  1,850 ",SET,  0.15 ,"  13,320 ","102,120.00","  13,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
TURKEY JAR -2000 CC,( 1 X 12PCS ),12,"  25,424 ","  4,576 ","  30,000 ","  2,500 ",PC,  0.15 ,"  4,500 ","34,500.00","  4,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ultra fresh  - 4 pcs ( Plain ),(1 * 48 sets),48,"  113,898 ","  20,502 ","  134,400 ","  2,800 ",SET,  0.15 ,"  20,160 ","154,560.00","  20,160 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ultra fresh  - 5 pcs,(1 * 16 sets),16,"  46,780 ","  8,420 ","  55,200 ","  3,450 ",SET,  0.15 ,"  8,280 ","63,480.00","  8,280 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ultra fresh - 4pcs (Coloured),(1 * 48 sets),48,"  105,763 ","  19,037 ","  124,800 ","  2,600 ",SET,  0.15 ,"  18,720 ","143,520.00","  18,720 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ultra fresh - 4pcs (Printed ),(1 * 20 sets),20,"  58,475 ","  10,525 ","  69,000 ","  3,450 ",SET,  0.15 ,"  10,350 ","79,350.00","  10,350 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Urembo box - 3pc/set,( 1 * 24 sets ),24,"  67,119 ","  12,081 ","  79,200 ","  3,300 ",SET,  0.15 ,"  11,880 ","91,080.00","  11,880 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Pembe Fresh 4 Sets,( 1 * 18 sets ),18,"  79,322 ","  14,278 ","  93,600 ","  5,200 ",SET,  0.15 ,"  14,040 ","107,640.00","  14,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Mega Container 2Pcs Set,( 1 * 24 sets ),24,"  65,085 ","  11,715 ","  76,800 ","  3,200 ",SET,  0.15 ,"  11,520 ","88,320.00","  11,520 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Wooden delight 1200ML,( 1 x 144pcs ),144,"  366,102 ","  65,898 "," 432,000 "," 3,000 ",PC,  0.15 ,"  64,800 ","496,800.00","  64,800 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
